update,env_steps,policy_loss,value_loss,entropy,clip_fraction,recent_avg_return,recent_severe_miss_rate,recent_false_warning_rate,recent_avg_warning_step_on_severe,recent_avg_watch_step_on_potential,recent_safety_score,validation_avg_return,validation_severe_miss_rate,validation_false_warning_rate,validation_avg_warning_step_on_severe,validation_avg_watch_step_on_potential,validation_safety_score,device,artifact_prefix,curriculum_stage,normalize_observations
254,797814,0.0019221208640374243,108.83785319328308,0.0388724465155974,0.009267550572985783,39.57000061035156,0.0,0.0,4.583333333333333,3.4893617021276597,39.57000061035156,,,,,,,cuda,ppo_lstm_seed99,full,1
255,800955,0.004545743897324428,89.20968627929688,0.03511004615575075,0.0022833095681562554,35.70500062942505,0.0,0.0,4.823529411764706,3.6136363636363638,35.70500062942505,24.823437500000004,0.0,0.0,4.0,4.565217391304348,24.823437500000004,cuda,ppo_lstm_seed99,full,1
256,804096,0.0075996629311703146,150.5704264640808,0.045829699374735355,0.008909384334401693,38.02500069618225,0.0,0.0,4.451612903225806,4.125,38.02500069618225,,,,,,,cuda,ppo_lstm_seed99,full,1
257,807237,0.001204509098897688,118.00907063484192,0.04543071368243545,0.006357450132782105,41.71000095367432,0.0,0.0,4.541666666666667,3.0,41.71000095367432,,,,,,,cuda,ppo_lstm_seed99,full,1
258,810378,0.0035714684636332095,139.71424174308777,0.03510306985117495,0.005059097624325659,42.795000867843626,0.0,0.0,4.655172413793103,3.026315789473684,42.795000867843626,,,,,,,cuda,ppo_lstm_seed99,full,1
259,813519,0.004491686856567867,139.32709431648254,0.04791386297438294,0.00631267935023061,37.73000061035156,0.0,0.0,4.818181818181818,3.4583333333333335,37.73000061035156,,,,,,,cuda,ppo_lstm_seed99,full,1
260,816660,-0.0011070731125073507,136.01673936843872,0.044819516711868346,0.0027757880779972766,37.10000047683716,0.0,0.0,4.8,3.977272727272727,37.10000047683716,,,,,,,cuda,ppo_lstm_seed99,full,1
261,819801,0.0008018746193556581,89.73890602588654,0.0360812873695977,0.004297994473745348,43.51000086784363,0.0,0.0,4.833333333333333,3.9555555555555557,43.51000086784363,,,,,,,cuda,ppo_lstm_seed99,full,1
262,822942,-1.712001539999619e-05,125.39011788368225,0.037769753485918045,0.004163682122452883,38.98500078201294,0.0,0.0,4.739130434782608,3.6744186046511627,38.98500078201294,,,,,,,cuda,ppo_lstm_seed99,full,1
263,826083,0.00408241056152292,108.33627092838287,0.034689820546191186,0.008327364266733639,39.47500073432922,0.0,0.0,4.608695652173913,3.727272727272727,39.47500073432922,,,,,,,cuda,ppo_lstm_seed99,full,1
264,829224,0.0003746797810890712,152.44458270072937,0.05307879112660885,0.014908668294083327,35.02000043869018,0.0,0.0,4.6,3.7037037037037037,35.02000043869018,,,,,,,cuda,ppo_lstm_seed99,full,1
265,832365,0.0018550175154814497,132.91974353790283,0.050464117201045156,0.009715258260257542,36.530000705719,0.0,0.0,4.6,3.5714285714285716,36.530000705719,,,,,,,cuda,ppo_lstm_seed99,full,1
266,835506,0.0028749081975547597,94.24724853038788,0.040480314928572625,0.012267192592844367,39.83000065803528,0.0,0.0,4.619047619047619,3.6666666666666665,39.83000065803528,,,,,,,cuda,ppo_lstm_seed99,full,1
267,838647,0.0017243267720914446,147.45958733558655,0.04862593405414373,0.005103868410515133,40.01000066757202,0.0,0.0,4.607142857142857,3.6666666666666665,40.01000066757202,,,,,,,cuda,ppo_lstm_seed99,full,1
268,841788,0.0009416247921762988,127.7409610748291,0.04514712456148118,0.0052381807181518525,41.48000066757202,0.0,0.0,4.612903225806452,4.1,41.48000066757202,,,,,,,cuda,ppo_lstm_seed99,full,1
269,844929,0.001293300614634063,111.63772082328796,0.038970940629951656,0.0031787250554771163,44.055000953674316,0.0,0.0,4.583333333333333,4.212121212121212,44.055000953674316,,,,,,,cuda,ppo_lstm_seed99,full,1
270,848070,-0.0013156486966181546,117.78695368766785,0.043894387665204704,0.00416368210062501,39.93000075340271,0.0,0.0,4.37037037037037,3.6216216216216215,39.93000075340271,,,,,,,cuda,ppo_lstm_seed99,full,1
271,851211,0.0016387228170060553,116.29246819019318,0.04421975399600342,0.005506805398908909,41.515000677108766,0.0,0.0,4.666666666666667,3.94,41.515000677108766,24.729687500000004,0.0,0.0,4.0,4.565217391304348,24.729687500000004,cuda,ppo_lstm_seed99,full,1
272,854352,0.005285346782329725,142.4657952785492,0.04868579190224409,0.009446633608604316,35.53500054359436,0.0,0.0,4.846153846153846,4.0,35.53500054359436,,,,,,,cuda,ppo_lstm_seed99,full,1
273,857493,-0.006863727903692052,121.3776707649231,0.040141100995242596,0.002328080328879878,39.24000064849854,0.0,0.0,4.48,3.8095238095238093,39.24000064849854,,,,,,,cuda,ppo_lstm_seed99,full,1
274,860634,0.0006499008377431892,125.05509400367737,0.04220943618565798,0.005954513166216202,38.9050005531311,0.0,0.0,4.333333333333333,4.357142857142857,38.9050005531311,,,,,,,cuda,ppo_lstm_seed99,full,1
275,863775,-0.0006273870094446465,116.04827237129211,0.03251546435058117,0.004790472987224348,40.295000839233396,0.0,0.0,4.5,3.475,40.295000839233396,,,,,,,cuda,ppo_lstm_seed99,full,1
276,866916,0.00017500805915915407,128.26975095272064,0.03903003170853481,0.0038950574526097625,38.76000051498413,0.0,0.0,4.708333333333333,3.765957446808511,38.76000051498413,,,,,,,cuda,ppo_lstm_seed99,full,1
277,870057,0.0016725161804060917,117.23973727226257,0.04466281796339899,0.008193051955458941,39.40000063896179,0.0,0.0,4.703703703703703,3.6341463414634148,39.40000063896179,,,,,,,cuda,ppo_lstm_seed99,full,1
278,873198,0.006786617494071834,114.70870637893677,0.04778526199515909,0.008148281205649255,37.40000062942505,0.0,0.0,4.76,3.975,37.40000062942505,,,,,,,cuda,ppo_lstm_seed99,full,1
279,876339,-0.0006570345976797398,110.82517743110657,0.039956187130883336,0.0119985677592922,37.82000056266784,0.0,0.0,4.625,4.093023255813954,37.82000056266784,,,,,,,cuda,ppo_lstm_seed99,full,1
280,879480,0.0012446676118997857,127.03222393989563,0.03994590317597613,0.0021489972132258117,33.52500036239624,0.0,0.0,4.2,3.5319148936170213,33.52500036239624,,,,,,,cuda,ppo_lstm_seed99,full,1
281,882621,-0.005141843110322952,137.19911193847656,0.04173320991685614,0.0033130373994936235,40.230000715255734,0.0,0.0,4.391304347826087,3.5217391304347827,40.230000715255734,,,,,,,cuda,ppo_lstm_seed99,full,1
282,885762,0.000236057850997895,129.88796424865723,0.04062208847608417,0.009760028988239355,30.810000238418578,0.0,0.0,4.684210526315789,4.128205128205129,30.810000238418578,,,,,,,cuda,ppo_lstm_seed99,full,1
283,888903,0.0022235458618524717,121.39825510978699,0.038770591432694346,0.005820200814923737,37.06500065803528,0.0,0.0,4.619047619047619,3.525,37.06500065803528,,,,,,,cuda,ppo_lstm_seed99,full,1
284,892044,-0.001472706615459174,110.37222337722778,0.03800828935345635,0.005238180732703768,34.56000049591064,0.0,0.0,4.705882352941177,3.7551020408163267,34.56000049591064,,,,,,,cuda,ppo_lstm_seed99,full,1
285,895185,-0.0019199676025891677,118.37811136245728,0.036132605804596096,0.002999641979840817,39.18500070571899,0.0,0.0,4.482758620689655,3.918918918918919,39.18500070571899,,,,,,,cuda,ppo_lstm_seed99,full,1
286,898326,0.004846475589147303,114.48831856250763,0.027617256273515522,0.005551576090510935,42.09500079154968,0.0,0.0,4.413793103448276,3.9473684210526314,42.09500079154968,,,,,,,cuda,ppo_lstm_seed99,full,1
287,901467,0.005315311398589984,125.52702307701111,0.032276961544994265,0.004969556088326499,38.135000486373904,0.0,0.0,4.590909090909091,4.18,38.135000486373904,26.057812500000004,0.0,0.0,4.0,4.565217391304348,26.057812500000004,cuda,ppo_lstm_seed99,full,1
288,904608,0.00456189812393859,99.24399101734161,0.03243036294588819,0.007969198028149549,40.84500091552734,0.0,0.0,4.62962962962963,3.3513513513513513,40.84500091552734,,,,,,,cuda,ppo_lstm_seed99,full,1
289,907749,-0.008776119735557586,100.4104026556015,0.027858381858095527,0.00662607482081512,38.00500072479248,0.0,0.0,5.136363636363637,3.4545454545454546,38.00500072479248,,,,,,,cuda,ppo_lstm_seed99,full,1
290,910890,0.006670212838798761,129.11350989341736,0.031953644822351635,0.006536533190228511,40.6500007724762,0.0,0.0,4.72,3.5217391304347827,40.6500007724762,,,,,,,cuda,ppo_lstm_seed99,full,1
291,914031,-0.0010510693537071347,122.93335425853729,0.034011940530035645,0.004924785313050961,35.48500047683716,0.0,0.0,4.529411764705882,3.63265306122449,35.48500047683716,,,,,,,cuda,ppo_lstm_seed99,full,1
292,917172,-0.006075461322780029,129.5006492137909,0.03204285050742328,0.0031787250845809467,39.470000696182254,0.0,0.0,4.62962962962963,3.975,39.470000696182254,,,,,,,cuda,ppo_lstm_seed99,full,1
293,920313,-0.0013636250912441028,107.93456387519836,0.03170058148680255,0.005193409968342166,37.65000061035156,0.0,0.0,4.619047619047619,3.4444444444444446,37.65000061035156,,,,,,,cuda,ppo_lstm_seed99,full,1
294,923454,0.0028035148861818016,108.79402673244476,0.03224289260106161,0.0026862465238082223,38.07500078201294,0.0,0.0,4.869565217391305,3.5121951219512195,38.07500078201294,,,,,,,cuda,ppo_lstm_seed99,full,1
295,926595,-0.0014019075433679973,130.9345042705536,0.03525734937284142,0.0040293698257301,43.93000110626221,0.0,0.0,4.580645161290323,3.4473684210526314,43.93000110626221,,,,,,,cuda,ppo_lstm_seed99,full,1
296,929736,0.004377541630674386,121.3493481874466,0.03996323706815019,0.00398459902862669,39.790000705718995,0.0,0.0,4.608695652173913,3.717391304347826,39.790000705718995,,,,,,,cuda,ppo_lstm_seed99,full,1
297,932877,-0.0029106364672770724,129.6368292570114,0.03982825204730034,0.002775788088911213,38.29000075340271,0.0,0.0,4.666666666666667,3.9473684210526314,38.29000075340271,,,,,,,cuda,ppo_lstm_seed99,full,1
298,936018,0.0032499859808012843,111.57812231779099,0.034394620975945145,0.004880014534137445,38.41500062942505,0.0,0.0,4.296296296296297,4.171428571428572,38.41500062942505,,,,,,,cuda,ppo_lstm_seed99,full,1
299,939159,-0.005462981964228675,131.39649403095245,0.03791782690677792,0.0031339542947534937,31.675000467300414,0.0,0.0,4.65,3.787878787878788,31.675000467300414,,,,,,,cuda,ppo_lstm_seed99,full,1
300,942300,0.004076815952430479,119.33639740943909,0.03424419171642512,0.002596704987809062,38.610000677108765,0.0,0.0,4.7894736842105265,3.3541666666666665,38.610000677108765,,,,,,,cuda,ppo_lstm_seed99,full,1
301,945441,0.00012734357733279467,135.476136803627,0.03504743770463392,0.001969914123037597,40.5400009059906,0.0,0.0,4.36,3.289473684210526,40.5400009059906,,,,,,,cuda,ppo_lstm_seed99,full,1
302,948582,0.010621636756695807,127.42988753318787,0.0400317560415715,0.009222779714036733,40.27500078201294,0.0,0.0,4.35,3.3137254901960786,40.27500078201294,,,,,,,cuda,ppo_lstm_seed99,full,1
303,951723,-0.0004341608291724697,99.12176501750946,0.03849598573287949,0.011237464641453698,36.190000686645504,0.0,0.0,4.619047619047619,3.625,36.190000686645504,25.393750000000004,0.0,0.0,4.0,4.565217391304348,25.393750000000004,cuda,ppo_lstm_seed99,full,1
304,954864,-0.0007512866868637502,115.8429057598114,0.036101401783525944,0.004790472961758496,39.48500063896179,0.0,0.0,4.625,3.727272727272727,39.48500063896179,,,,,,,cuda,ppo_lstm_seed99,full,1
305,958005,-0.0007425227086059749,111.94300651550293,0.04109436576254666,0.006178367024403997,37.00000053405762,0.0,0.0,4.791666666666667,3.9130434782608696,37.00000053405762,,,,,,,cuda,ppo_lstm_seed99,full,1
306,961146,0.002027903508860618,127.03512477874756,0.04845326003851369,0.01504298049985664,29.530000276565552,0.0,0.0,4.857142857142857,3.744186046511628,29.530000276565552,,,,,,,cuda,ppo_lstm_seed99,full,1
307,964287,0.007439311157213524,98.40792691707611,0.0460802493034862,0.013207378775405232,38.2350004863739,0.0,0.0,4.3,3.6530612244897958,38.2350004863739,,,,,,,cuda,ppo_lstm_seed99,full,1
308,967428,0.00010804173143696971,100.01370048522949,0.03998433449305594,0.006446991668781266,39.225000705719,0.0,0.0,4.571428571428571,3.4782608695652173,39.225000705719,,,,,,,cuda,ppo_lstm_seed99,full,1
309,970569,0.011611245368840173,105.55399644374847,0.03541882848367095,0.007879656444856664,36.30500053405762,0.0,0.0,4.454545454545454,3.857142857142857,36.30500053405762,,,,,,,cuda,ppo_lstm_seed99,full,1
310,973710,0.0017141450880444609,124.64509105682373,0.039802347600925714,0.004387535980640678,37.23500061035156,0.0,0.0,4.2272727272727275,3.7435897435897436,37.23500061035156,,,,,,,cuda,ppo_lstm_seed99,full,1
311,976851,0.004850730299949646,106.28518450260162,0.035471367242280394,0.002910100418375805,39.515000677108766,0.0,0.0,4.583333333333333,3.8444444444444446,39.515000677108766,,,,,,,cuda,ppo_lstm_seed99,full,1
312,979992,0.003659073783637723,122.2301733493805,0.03715247509535402,0.00590974237275077,34.11000043392181,0.0,0.0,5.0,3.6666666666666665,34.11000043392181,,,,,,,cuda,ppo_lstm_seed99,full,1
313,983133,0.0008883292321115732,107.24809205532074,0.039417689375113696,0.005462034579977626,34.26000031471253,0.0,0.0,4.8125,3.980392156862745,34.26000031471253,,,,,,,cuda,ppo_lstm_seed99,full,1
314,986274,-0.005137337488122284,107.9975448846817,0.041419338318519294,0.008013968785235193,38.25500067710877,0.0,0.0,4.391304347826087,3.8095238095238093,38.25500067710877,,,,,,,cuda,ppo_lstm_seed99,full,1
315,989415,-0.005575790521106683,113.46355140209198,0.041052602347917855,0.004477077531191753,37.380000581741335,0.0,0.0,4.619047619047619,3.9545454545454546,37.380000581741335,,,,,,,cuda,ppo_lstm_seed99,full,1
316,992556,-0.004961060592904687,108.18350076675415,0.038785495155025274,0.007073782522638794,37.74500037193298,0.0,0.0,4.2631578947368425,3.9615384615384617,37.74500037193298,,,,,,,cuda,ppo_lstm_seed99,full,1
317,995697,0.0011736790766008198,120.82919013500214,0.03901859343750402,0.004477077585761435,37.37000065803528,0.0,0.0,4.64,3.2432432432432434,37.37000065803528,,,,,,,cuda,ppo_lstm_seed99,full,1
318,998838,-0.005098534922581166,113.64574575424194,0.04270063212607056,0.005685888507287018,39.88500067710876,0.0,0.0,4.72,3.74468085106383,39.88500067710876,25.393750000000004,0.0,0.0,4.0,4.565217391304348,25.393750000000004,cuda,ppo_lstm_seed99,full,1
